id,url,marca,modelo,version,año,entidad,traccion,condicion,kilometraje,transmision,combustible,moneda,precio,precio_previo,primera_vez,ultima_vez,veces_visto,activo,telefono,whatsapp
CL-AD-20423145,https://www.chileautos.cl/vehiculos/detalles/2020-mg-3/CL-AD-20423145,mg,3,,2020,Particular,4x2,used,34823,automatica,bencina,CLP,8300000,,2026-07-07,2026-07-07,1,1,No disponible,+56958612132
CL-AD-18871751,https://www.chileautos.cl/vehiculos/detalles/2015-ssangyong-korando-2-0-kc2110-xdi-diesel-4x2-mt-5p/CL-AD-18871751,ssangyong,korando,2.0 kc2110 xdi diesel 4x2 mt 5p.,2015,Particular,4x2,used,144000,manual,diesel,CLP,7900000,,2026-07-07,2026-07-07,1,1,No disponible,+56972185112
CP-AD-8538871,https://www.chileautos.cl/vehiculos/detalles/2021-bmw-x6-3-0-x-drive-40i-executive-4wd-at-5p/CP-AD-8538871,bmw,x6,3.0 x-drive 40i executive 4wd at 5p.,2021,Automotora,4x4,used,53000,automatica,bencina,CLP,49970000,,2026-07-07,2026-07-07,1,1,+56226568859,+56226568859
GI-AD-913862,https://www.chileautos.cl/vehiculos/detalles/volkswagen-tera-2026-1-6-mt-comfort/GI-AD-913862,volkswagen,tera,1.6 mt comfort,2026,Automotora,4x2,used,113,manual,bencina,CLP,14490000,,2026-07-07,2026-07-07,1,1,+56226586962,+56226586962
GI-AD-873609,https://www.chileautos.cl/vehiculos/detalles/peugeot-3008-2024-1-6-allure-pack-thp-165-4x2-eat6-5p/GI-AD-873609,peugeot,3008,1.6 allure pack thp 165 4x2 eat6 5p,2024,Automotora,4x2,used,31327,automatica,bencina,CLP,18090000,,2026-07-07,2026-07-07,1,1,+56228697214,No disponible
CL-AD-20403170,https://www.chileautos.cl/vehiculos/detalles/2023-subaru-forester-2-0i-xs-awd-at-5p/CL-AD-20403170,subaru,forester,2.0i xs awd at 5p.,2023,Particular,4x2,used,45000,automatica,bencina,CLP,21500000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CP-AD-8538859,https://www.chileautos.cl/vehiculos/detalles/2019-audi-sq5-3-0-tfsi-4x4-354hp-at-5p/CP-AD-8538859,audi,sq5,3.0 tfsi 4x4 354hp at 5p.,2019,Automotora,4x4,used,101000,automatica,bencina,CLP,30990000,,2026-07-07,2026-07-07,1,1,+56226586303,+56226586303
CP-AD-8532271,https://www.chileautos.cl/vehiculos/detalles/2023-great-wall-poer-2-0t-elite-diesel-4x2-dob-cab-mt-4p/CP-AD-8532271,great wall,poer,poer 2.0t elite diesel 4x2 dob. cab. mt 4p.,2023,Automotora,4x2,used,102000,manual,diesel,CLP,11390000,,2026-07-07,2026-07-07,1,1,+56228698670,+56228698670
CL-AD-19137279,https://www.chileautos.cl/vehiculos/detalles/2017-ford-f-150-3-5-xlt/CL-AD-19137279,ford,f-150 3.5,3.5 xlt,2017,Particular,4x2,used,165000,,,CLP,16500000,,2026-07-07,2026-07-07,1,1,No disponible,+56991758260
GI-AD-890602,https://www.chileautos.cl/vehiculos/detalles/jeep-renegade-2023-1-8-sport-lx-4x2-at-5p/GI-AD-890602,jeep,renegade,1.8 sport lx 4x2 at 5p,2023,Automotora,4x2,used,21000,automatica,bencina,CLP,13990000,,2026-07-07,2026-07-07,1,1,+56226564726,+56226564726
GI-AD-881972,https://www.chileautos.cl/vehiculos/detalles/toyota-fortunner-2023-2-7-sr5-4x2-at-5p/GI-AD-881972,toyota,fortuner,2.7 sr5 4x2 at 5p,2023,Automotora,4x2,used,41378,automatica,bencina,CLP,26490000,,2026-07-07,2026-07-07,1,1,+56228697194,No disponible
CL-AD-19625325,https://www.chileautos.cl/vehiculos/detalles/2018-mercedes-benz-e-300/CL-AD-19625325,mercedes-benz,e 300,300 ,2018,Particular,4x2,used,54000,automatica,bencina,CLP,26900000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-18789241,https://www.chileautos.cl/vehiculos/detalles/2024-volkswagen-tiguan-1-4-tsi-comfortline-4x2-at-5p/CL-AD-18789241,volkswagen,tiguan,1.4 tsi comfortline 4x2 at 5p.,2024,Particular,4x2,used,18000,automatica,bencina,CLP,24999990,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-19233777,https://www.chileautos.cl/vehiculos/detalles/2018-jeep-cherokee/CL-AD-19233777,jeep,cherokee,,2018,Particular,4x2,used,59580,automatica,bencina,CLP,14950000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-876559,https://www.chileautos.cl/vehiculos/detalles/peugeot-208-2024-1-2-style-puretech-75-euro-6-4x2-mt-5p/GI-AD-876559,peugeot,208,1.2 style puretech 75 euro 6 4x2 mt 5p,2024,Automotora,4x2,used,34316,manual,bencina,CLP,9590000,,2026-07-07,2026-07-07,1,1,+56226568854,No disponible
GI-AD-878158,https://www.chileautos.cl/vehiculos/detalles/peugeot-5008-2024-1-5-allure-pack-bluehdi-130-4x2-eat8-5p/GI-AD-878158,peugeot,5008,1.5 allure pack bluehdi 130 4x2 eat8 5p,2024,Automotora,4x2,used,29096,automatica,diesel,CLP,21090000,,2026-07-07,2026-07-07,1,1,+56228698617,No disponible
CL-AD-19660584,https://www.chileautos.cl/vehiculos/detalles/2012-renault-megane-ii/CL-AD-19660584,renault,megane ii,ii ,2012,Particular,4x2,used,143129,manual,bencina,CLP,4100000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-866579,https://www.chileautos.cl/vehiculos/detalles/nissan-kicks-2023-1-6-advance-4x2-mt-5p/GI-AD-866579,nissan,kicks,1.6 advance 4x2 mt 5p,2023,Automotora,4x2,used,48118,manual,bencina,CLP,12190000,,2026-07-07,2026-07-07,1,1,+56228697213,No disponible
CL-AD-20373533,https://www.chileautos.cl/vehiculos/detalles/2018-jeep-renegade-1-8-sport-lx-4x2-at-5p/CL-AD-20373533,jeep,renegade,1.8 sport lx 4x2 at 5p.,2018,Particular,4x2,used,78500,automatica,bencina,CLP,8990000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20322267,https://www.chileautos.cl/vehiculos/detalles/2022-volkswagen-voyage-1-6-highline-sc-4x2-ac-2ab-mt-4p/CL-AD-20322267,volkswagen,voyage,1.6 highline sc 4x2 ac 2ab mt 4p.,2022,Particular,4x2,used,60000,manual,bencina,CLP,8300000,,2026-07-07,2026-07-07,1,1,No disponible,+56959665599
CL-AD-17199843,https://www.chileautos.cl/vehiculos/detalles/2000-mercedes-benz-e-320-3-2-at-4p/CL-AD-17199843,mercedes-benz,e 320,320 3.2 at 4p.,2000,Particular,4x2,used,240000,automatica,bencina,CLP,7050000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-900761,https://www.chileautos.cl/vehiculos/detalles/chery-tiggo-3-2022-tiggo-3-1-5/GI-AD-900761,chery,tiggo 3,2022 tiggo 3 1.5,2022,Automotora,4x2,used,93439,manual,bencina,CLP,7990000,,2026-07-07,2026-07-07,1,1,+56226586906,+56226586906
CL-AD-19885873,https://www.chileautos.cl/vehiculos/detalles/2014-suzuki-grand-vitara/CL-AD-19885873,suzuki,grand vitara,vitara ,2014,Particular,4x2,used,146000,automatica,bencina,CLP,8590000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20434236,https://www.chileautos.cl/vehiculos/detalles/2023-opel-mokka-1-2t-gs-line-130hp-at8/CL-AD-20434236,opel,mokka,1.2t gs line 130hp at8,2023,Particular,4x2,used,69400,automatica,bencina,CLP,13990000,,2026-07-07,2026-07-07,1,1,No disponible,+56972263355
GI-AD-873517,https://www.chileautos.cl/vehiculos/detalles/peugeot-3008-2024-1-5-allure-pack-bluehdi-130-4x2-eat8-5p/GI-AD-873517,peugeot,3008,1.5 allure pack bluehdi 130 4x2 eat8 5p,2024,Automotora,4x2,used,40000,automatica,diesel,CLP,19090000,,2026-07-07,2026-07-07,1,1,+56228698606,No disponible
GI-AD-890467,https://www.chileautos.cl/vehiculos/detalles/chery-tiggo-7-pro-2024-1-5t-glx-4x2-cvt-at-5p/GI-AD-890467,chery,tiggo 7 pro,pro 2024 1.5t glx 4x2 cvt at 5p,2024,Automotora,4x2,used,23497,automatica,bencina,CLP,13290000,,2026-07-07,2026-07-07,1,1,+56228691602,No disponible
GI-AD-878316,https://www.chileautos.cl/vehiculos/detalles/mg-mg-zx-2026-1-5-dlx-2wd-cvt-at-5p/GI-AD-878316,mg,zx,2026 1.5 dlx 2wd cvt at 5p,2026,Automotora,4x2,used,100,automatica,bencina,CLP,11490000,,2026-07-07,2026-07-07,1,1,+56228697205,No disponible
GI-AD-898578,https://www.chileautos.cl/vehiculos/detalles/volkswagen-polo-2021-1-6-comfortline-mt5-5p/GI-AD-898578,volkswagen,polo,1.6 comfortline mt5 5p,2021,Automotora,4x2,used,116610,manual,bencina,CLP,9190000,,2026-07-07,2026-07-07,1,1,+56226568854,No disponible
GI-AD-893087,https://www.chileautos.cl/vehiculos/detalles/chevrolet-groove-2024-premier-mt/GI-AD-893087,chevrolet,groove,premier  mt,2024,Automotora,4x2,used,35000,manual,bencina,CLP,11490000,,2026-07-07,2026-07-07,1,1,+56228697182,+56228697182
CL-AD-20598176,https://www.chileautos.cl/vehiculos/detalles/2015-chevrolet-spark-1-0-lt-aa-mt/CL-AD-20598176,chevrolet,spark,1.0 lt aa mt,2015,Particular,4x2,used,56000,manual,bencina,CLP,3800000,,2026-07-07,2026-07-07,1,1,No disponible,+56930095890
CP-AD-8537144,https://www.chileautos.cl/vehiculos/detalles/2026-volkswagen-tera-1-0-tsi-comfort-2wd-at-5p/CP-AD-8537144,volkswagen,tera,1.0 tsi comfort 2wd at 5p.,2026,Automotora,4x2,used,25000,automatica,bencina,CLP,15890000,,2026-07-07,2026-07-07,1,1,+56226586368,+56226586368
CL-AD-20621376,https://www.chileautos.cl/vehiculos/detalles/2017-mercedes-benz-gla-220-2-1-cdi-diesel-4matic-4x4-at-5p/CL-AD-20621376,mercedes-benz,gla 220,220 2.1 cdi diesel 4matic 4x4 at 5p.,2017,Particular,4x4,used,177120,automatica,diesel,CLP,15990000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-19541851,https://www.chileautos.cl/vehiculos/detalles/2021-ram-1000-1-8-big-horn-4x2-dob-cab-at-4p/CL-AD-19541851,ram,1000,1.8 big horn 4x2 dob. cab. at 4p.,2021,Particular,4x2,used,51778,automatica,bencina,CLP,12970000,,2026-07-07,2026-07-07,1,1,No disponible,+56995107670
GI-AD-876688,https://www.chileautos.cl/vehiculos/detalles/hyundai-tucson-2025-2-0-nx4-plus-fl-diesel-2wd-at-5p/GI-AD-876688,hyundai,tucson,2.0 nx4 plus fl diesel 2wd at 5p,2025,Automotora,4x2,used,41244,automatica,diesel,CLP,23390000,,2026-07-07,2026-07-07,1,1,+56228697202,No disponible
CL-AD-17059463,https://www.chileautos.cl/vehiculos/detalles/2016-bmw-316-1-6-luxury-4x2-techo-at-4p/CL-AD-17059463,bmw,316,1.6 luxury 4x2 techo at 4p.,2016,Particular,4x2,used,99000,automatica,bencina,CLP,12800000,,2026-07-07,2026-07-07,1,1,No disponible,+56975875296
CL-AD-11745802,https://www.chileautos.cl/vehiculos/detalles/2008-chrysler-300c/CL-AD-11745802,chrysler,300c,,2008,Particular,4x2,used,52000,automatica,bencina,CLP,10250000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20334529,https://www.chileautos.cl/vehiculos/detalles/2014-kia-sorento-2-4-ex-gsl-4x2-7pas-6mt-5p/CL-AD-20334529,kia,sorento,2.4 ex gsl 4x2 7pas 6mt 5p.,2014,Particular,4x2,used,260000,manual,bencina,CLP,9000000,,2026-07-07,2026-07-07,1,1,No disponible,+56968994871
CL-AD-20180310,https://www.chileautos.cl/vehiculos/detalles/2021-hyundai-grand-i10-1-2-gls-4x2-hb-ac-2ab-mt-5p/CL-AD-20180310,hyundai,grand i10,i10 1.2 gls 4x2 hb ac 2ab mt 5p.,2021,Particular,4x2,used,57000,manual,bencina,CLP,7490000,,2026-07-07,2026-07-07,1,1,No disponible,+56939325612
GI-AD-894065,https://www.chileautos.cl/vehiculos/detalles/chery-tiggo-7-pro-2022-1-5t-glx-limited-4x2-cvt-at-5p/GI-AD-894065,chery,tiggo 7 pro,pro 2022 1.5t glx limited 4x2 cvt at 5p,2022,Automotora,4x2,used,42778,automatica,bencina,CLP,11690000,,2026-07-07,2026-07-07,1,1,+56228697280,No disponible
CL-AD-18256341,https://www.chileautos.cl/vehiculos/detalles/2016-ssangyong-rexton/CL-AD-18256341,ssangyong,rexton,,2016,Particular,4x2,used,146000,manual,diesel,CLP,10790000,,2026-07-07,2026-07-07,1,1,No disponible,+56989894068
GI-AD-886694,https://www.chileautos.cl/vehiculos/detalles/toyota-rav-4-2023-2-0-le-4x2-mt-5p/GI-AD-886694,toyota,rav4,2023 2.0 le 4x2 mt 5p,2023,Automotora,4x2,used,63045,manual,bencina,CLP,18590000,,2026-07-07,2026-07-07,1,1,+56228697193,No disponible
CL-AD-18816617,https://www.chileautos.cl/vehiculos/detalles/1996-chevrolet-tahoe/CL-AD-18816617,chevrolet,tahoe,,1996,Particular,4x2,used,228000,automatica,bencina,CLP,9500000,,2026-07-07,2026-07-07,1,1,No disponible,+56978763156
CL-AD-19698889,https://www.chileautos.cl/vehiculos/detalles/2023-nissan-x-trail-2-5-exclusive-4x4-3row-cvt-at-5p/CL-AD-19698889,nissan,x-trail,2.5 exclusive 4x4 3row cvt at 5p.,2023,Particular,4x4,used,31500,automatica,bencina,CLP,20990000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20304764,https://www.chileautos.cl/vehiculos/detalles/2018-peugeot-208-1-2-gt-line-puretech-4x2-hb-110hp-e6-eat6-5p/CL-AD-20304764,peugeot,208,1.2 gt-line puretech 4x2 hb 110hp e6 eat6 5p.,2018,Particular,4x2,used,80000,automatica,bencina,CLP,8900000,,2026-07-07,2026-07-07,1,1,No disponible,+56991473565
CL-AD-19686829,https://www.chileautos.cl/vehiculos/detalles/2018-ford-ranger-3-2-xlt-diesel-dob-cab-4x4-mt-4p/CL-AD-19686829,ford,ranger,3.2 xlt diesel dob. cab. 4x4 mt 4p.,2018,Particular,4x4,used,188000,manual,diesel,CLP,14500000,,2026-07-07,2026-07-07,1,1,No disponible,+56963949627
CL-AD-11729153,https://www.chileautos.cl/vehiculos/detalles/2018-citroën-c3-1-2-puretech-feel-4x2-hb-82-bvm-mt-5p/CL-AD-11729153,citroën,c3,1.2 puretech feel 4x2 hb 82 bvm mt 5p.,2018,Particular,4x2,used,45000,manual,bencina,CLP,13800000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-879383,https://www.chileautos.cl/vehiculos/detalles/chery-tiggo-7-pro-2024-1-5t-glx-4x2-cvt-at-5p/GI-AD-879383,chery,tiggo 7 pro,pro 2024 1.5t glx 4x2 cvt at 5p,2024,Automotora,4x2,used,40478,automatica,bencina,CLP,12990000,,2026-07-07,2026-07-07,1,1,+56228697190,No disponible
CL-AD-20245329,https://www.chileautos.cl/vehiculos/detalles/2024-haval-h6-2-0-deluxe-4x2-at-5p/CL-AD-20245329,haval,h6,2.0 deluxe 4x2 at 5p.,2024,Particular,4x2,used,37000,automatica,bencina,CLP,17000000,,2026-07-07,2026-07-07,1,1,No disponible,+56941499129
CL-AD-20561805,https://www.chileautos.cl/vehiculos/detalles/2018-ford-explorer-2-3-ecoboost-limited-4x4-at-5p/CL-AD-20561805,ford,explorer,2.3 ecoboost limited 4x4 at 5p.,2018,Particular,4x4,used,115000,automatica,bencina,CLP,19000000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-890277,https://www.chileautos.cl/vehiculos/detalles/chevrolet-captiva-2016-2-4-lt-fwd-v-sa-at6-5p/GI-AD-890277,chevrolet,captiva,2.4 lt fwd v sa at6 5p,2016,Automotora,4x2,used,121223,automatica,bencina,CLP,8290000,,2026-07-07,2026-07-07,1,1,+56228697192,No disponible
CL-AD-17545109,https://www.chileautos.cl/vehiculos/detalles/2012-citroën-ds4/CL-AD-17545109,citroën,ds4,,2012,Particular,4x2,used,106500,automatica,bencina,CLP,7900000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-20311394,https://www.chileautos.cl/vehiculos/detalles/2022-peugeot-landtrek-1-9-action4-hdi-diesel-4x4-150-hp-mt-4p/CL-AD-20311394,peugeot,landtrek,1.9 action4 hdi diesel 4x4 150 hp mt 4p.,2022,Particular,4x4,used,35925,manual,diesel,CLP,18000000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-18343859,https://www.chileautos.cl/vehiculos/detalles/2012-hyundai-tucson-2-0-gl-4x2-lm-ac-2ab-at-5p/CL-AD-18343859,hyundai,tucson,2.0 gl 4x2 lm ac 2ab at 5p.,2012,Particular,4x2,used,156000,automatica,bencina,CLP,9500000,,2026-07-07,2026-07-07,1,1,No disponible,+56952363709
CL-AD-20033660,https://www.chileautos.cl/vehiculos/detalles/2016-kia-sportage-2-0-lx-4x2-6at-5p/CL-AD-20033660,kia,sportage,2.0 lx 4x2 6at 5p.,2016,Particular,4x2,used,42000,automatica,bencina,CLP,13480000,,2026-07-07,2026-07-07,1,1,No disponible,+56949280453
CP-AD-8517717,https://www.chileautos.cl/vehiculos/detalles/2018-mercedes-benz-e-220-2-0-diesel-4x2-at-4p/CP-AD-8517717,mercedes-benz,e 220,220 2.0 diesel 4x2 at 4p.,2018,Automotora,4x2,used,117000,automatica,diesel,CLP,23990000,,2026-07-07,2026-07-07,1,1,+56226587047,+56226587047
CP-AD-8501936,https://www.chileautos.cl/vehiculos/detalles/2018-land-rover-discovery-sport-2-0-i-s/CP-AD-8501936,land rover,discovery sport,discovery sport 2.0 i s,2018,Automotora,4x2,used,84000,automatica,bencina,CLP,15900000,,2026-07-07,2026-07-07,1,1,+56228698692,+56228698692
GI-AD-898646,https://www.chileautos.cl/vehiculos/detalles/chevrolet-colorado-2020-2-8-ctdi-4x4-ltz-at-4p/GI-AD-898646,chevrolet,colorado,2.8 ctdi 4x4 ltz at 4p,2020,Automotora,4x4,used,106153,automatica,diesel,CLP,16290000,,2026-07-07,2026-07-07,1,1,+56226586164,No disponible
CL-AD-20453720,https://www.chileautos.cl/vehiculos/detalles/2018-volkswagen-passat-2-0-tdi-diesel-4x2-at-4p/CL-AD-20453720,volkswagen,passat,2.0 tdi diesel 4x2 at 4p.,2018,Particular,4x2,used,130000,automatica,diesel,CLP,15900000,,2026-07-07,2026-07-07,1,1,No disponible,+56937549141
GI-AD-891170,https://www.chileautos.cl/vehiculos/detalles/citroën-c3-2022-1-2-feel-puretech-4x2-hb-82-bvm-mt-5p/GI-AD-891170,citroën,c3,1.2 feel puretech 4x2 hb 82 bvm mt 5p,2022,Automotora,4x2,used,39588,manual,bencina,CLP,8690000,,2026-07-07,2026-07-07,1,1,+56228698647,No disponible
GI-AD-896909,https://www.chileautos.cl/vehiculos/detalles/peugeot-3008-2024-1-2-active-pack-puretech-130-4x2-mt6-5p/GI-AD-896909,peugeot,3008,1.2 active pack puretech 130 4x2 mt6 5p,2024,Automotora,4x2,used,29643,manual,bencina,CLP,14590000,,2026-07-07,2026-07-07,1,1,+56228697204,No disponible
GI-AD-868578,https://www.chileautos.cl/vehiculos/detalles/gac-gs4-power-2023-1-5t-gb-4x2-mt-5p/GI-AD-868578,gac,gs4,2023 1.5t gb 4x2 mt 5p,2023,Automotora,4x2,used,85909,manual,bencina,CLP,8790000,,2026-07-07,2026-07-07,1,1,+56228697193,No disponible
GI-AD-887659,https://www.chileautos.cl/vehiculos/detalles/nissan-kicks-2019-1-6-advance-4x2-cvt-at-5p/GI-AD-887659,nissan,kicks,1.6 advance 4x2 cvt at 5p,2019,Automotora,4x2,used,123219,automatica,bencina,CLP,10790000,,2026-07-07,2026-07-07,1,1,+56228697193,No disponible
CL-AD-13747096,https://www.chileautos.cl/vehiculos/detalles/2022-bmw-x5-3-0-xdrive-30d-executive/CL-AD-13747096,bmw,x5, 3.0 xdrive 30d executive,2022,Particular,4x2,used,63009,automatica,diesel,CLP,47990000,,2026-07-07,2026-07-07,1,1,No disponible,+56968997890
CL-AD-19557820,https://www.chileautos.cl/vehiculos/detalles/2014-renault-latitude-2-0-dynamique-4x2-at-4p/CL-AD-19557820,renault,latitude,2.0 dynamique 4x2 at 4p.,2014,Particular,4x2,used,215000,automatica,bencina,CLP,4800000,,2026-07-07,2026-07-07,1,1,No disponible,+56976725007
GI-AD-892831,https://www.chileautos.cl/vehiculos/detalles/ford-explorer-2020-2-3-ecoboost-4x2-at-5p/GI-AD-892831,ford,explorer,2.3 ecoboost 4x2 at 5p,2020,Automotora,4x2,used,39043,automatica,bencina,CLP,18090000,,2026-07-07,2026-07-07,1,1,+56228697194,No disponible
CL-AD-17246219,https://www.chileautos.cl/vehiculos/detalles/2018-kia-sportage-2-0-gtl-2wd-ac-6at-5p/CL-AD-17246219,kia,sportage,2.0 gtl 2wd ac 6at 5p.,2018,Particular,4x2,used,80000,automatica,bencina,CLP,16000000,,2026-07-07,2026-07-07,1,1,No disponible,+56965687091
CL-AD-20587732,https://www.chileautos.cl/vehiculos/detalles/2024-chevrolet-sail-1-5-nb-ltz-r-4x2-sdn-cvt-at-4p/CL-AD-20587732,chevrolet,sail,1.5 nb ltz r 4x2 sdn cvt at 4p.,2024,Particular,4x2,used,20000,automatica,bencina,CLP,8790000,,2026-07-07,2026-07-07,1,1,No disponible,+56981292311
CL-AD-20107674,https://www.chileautos.cl/vehiculos/detalles/2023-dfsk-cargo-van-c25/CL-AD-20107674,dfsk,cargo van,van c25,2023,Particular,4x2,used,29000,manual,bencina,CLP,6300000,,2026-07-07,2026-07-07,1,1,No disponible,+56995196181
CL-AD-20419403,https://www.chileautos.cl/vehiculos/detalles/2016-volvo-s60-d2-2-0/CL-AD-20419403,volvo,s60,d2 2.0,2016,Particular,4x2,used,101700,automatica,diesel,CLP,8500000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-19006724,https://www.chileautos.cl/vehiculos/detalles/2023-mg-rx5-2-0t-dlx-awd-dct-at-5p/CL-AD-19006724,mg,rx5,2.0t dlx awd dct at 5p.,2023,Particular,4x2,used,56000,automatica,bencina,CLP,11990000,,2026-07-07,2026-07-07,1,1,No disponible,+56998172737
CL-AD-20131736,https://www.chileautos.cl/vehiculos/detalles/2024-honda-pilot-3-5-elite-4x4-at-5p/CL-AD-20131736,honda,pilot,3.5 elite 4x4 at 5p.,2024,Particular,4x4,used,47000,automatica,bencina,CLP,43000000,,2026-07-07,2026-07-07,1,1,No disponible,+56966587645
CL-AD-18375615,https://www.chileautos.cl/vehiculos/detalles/2017-ram-ram-1500/CL-AD-18375615,ram,ram 1500,1500 ,2017,Particular,4x2,used,130000,automatica,bencina,CLP,21500000,,2026-07-07,2026-07-07,1,1,No disponible,+56984196908
GI-AD-872007,https://www.chileautos.cl/vehiculos/detalles/volkswagen-gol-2018-1-6-trendline-4x2-hb-mt-5p/GI-AD-872007,volkswagen,gol,1.6 trendline 4x2 hb mt 5p,2018,Automotora,4x2,used,91043,manual,bencina,CLP,6390000,,2026-07-07,2026-07-07,1,1,+56228691602,No disponible
GI-AD-877586,https://www.chileautos.cl/vehiculos/detalles/mercedes-benz-c-200-2022-2-0-4x2-sdn-at-4p/GI-AD-877586,mercedes-benz,c 200,200 2022 2.0 4x2 sdn at 4p,2022,Automotora,4x2,used,54629,automatica,bencina,CLP,26590000,,2026-07-07,2026-07-07,1,1,+56228697205,No disponible
GI-AD-896807,https://www.chileautos.cl/vehiculos/detalles/kia-soluto-2024-1-4-lx-4x2-ac-mt-4p/GI-AD-896807,kia,soluto,1.4 lx 4x2 ac mt 4p,2024,Automotora,4x2,used,86880,manual,bencina,CLP,8790000,,2026-07-07,2026-07-07,1,1,+56228697205,No disponible
GI-AD-875147,https://www.chileautos.cl/vehiculos/detalles/opel-combo-2023-1-6-combo-td-diesel-4x2-mt-5p/GI-AD-875147,opel,combo,1.6 combo td diesel 4x2 mt 5p,2023,Automotora,4x2,used,92603,manual,diesel,CLP,10590000,,2026-07-07,2026-07-07,1,1,+56228698606,No disponible
CL-AD-19232834,https://www.chileautos.cl/vehiculos/detalles/2017-dodge-journey/CL-AD-19232834,dodge,journey,,2017,Particular,4x2,used,71000,automatica,bencina,CLP,11800000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
CL-AD-18413570,https://www.chileautos.cl/vehiculos/detalles/2020-chevrolet-d-max-2-5-diesel-4x4-e5-cc-dob-cab-abs-dab-mt-4p/CL-AD-18413570,chevrolet,d-max,2.5 diesel 4x4 e5 cc dob. cab. abs dab mt 4p.,2020,Particular,4x4,used,150000,manual,diesel,CLP,13800000,,2026-07-07,2026-07-07,1,1,No disponible,No disponible
GI-AD-892843,https://www.chileautos.cl/vehiculos/detalles/jac-js4-2024-1-5-luxury-4x2-bicolor-cvt-at-5p/GI-AD-892843,jac,js4,1.5 luxury 4x2 bicolor cvt at 5p,2024,Automotora,4x2,used,32700,automatica,bencina,CLP,10690000,,2026-07-07,2026-07-07,1,1,+56228697192,No disponible
CP-AD-8542004,https://www.chileautos.cl/vehiculos/detalles/2026-jetour-x70-1-5t-plus-4x2-at-5p/CP-AD-8542004,jetour,x70,1.5t plus 4x2 at 5p.,2026,Automotora,4x2,used,27000,automatica,bencina,CLP,13990000,,2026-07-07,2026-07-07,1,1,+56226568898,+56226568898
CL-AD-20609843,https://www.chileautos.cl/vehiculos/detalles/2011-chevrolet-captiva-2-0-ls-diesel-4x2-6ab-mt-5p/CL-AD-20609843,chevrolet,captiva,2.0 ls diesel 4x2 6ab mt 5p.,2011,Particular,4x2,used,254840,manual,diesel,CLP,5700000,,2026-07-07,2026-07-07,1,1,No disponible,+56930260873
GI-AD-895922,https://www.chileautos.cl/vehiculos/detalles/haval-h6-2024-1-5t-deluxe-hibrido-4x2-at-5p/GI-AD-895922,haval,haval h6,1.5t deluxe hibrido 4x2 at 5p,2024,Automotora,4x2,used,53088,automatica,híbrido,CLP,18390000,,2026-07-07,2026-07-07,1,1,+56228697196,No disponible
CL-AD-19397032,https://www.chileautos.cl/vehiculos/detalles/2021-opel-grandland-x-1-2t-edition-4x2-mt6-5p/CL-AD-19397032,opel,grandland x,x 1.2t edition 4x2 mt6 5p.,2021,Particular,4x2,used,51000,manual,bencina,CLP,13290000,,2026-07-07,2026-07-07,1,1,No disponible,+56989342500
GI-AD-888624,https://www.chileautos.cl/vehiculos/detalles/ford-ranger-2023-3-0-ltd-diesel-4x4-dob-cab-at-4p/GI-AD-888624,ford,ranger,3.0 ltd diesel 4x4 dob. cab. at 4p,2023,Automotora,4x4,used,55101,automatica,diesel,CLP,33090000,,2026-07-07,2026-07-07,1,1,+56228697205,No disponible
CL-AD-19621490,https://www.chileautos.cl/vehiculos/detalles/2023-toyota-rav4-2-5-limited-hybrid-hv-4x4-cvt-at-5p/CL-AD-19621490,toyota,rav4,2.5 limited hybrid hv 4x4 cvt at 5p.,2023,Particular,4x4,used,20500,automatica,híbrido,CLP,32990000,,2026-07-07,2026-07-07,1,1,No disponible,+56942436424
CL-AD-20025327,https://www.chileautos.cl/vehiculos/detalles/2022-volvo-xc90-2-0-t6-r-design-4x4-at-5p/CL-AD-20025327,volvo,xc90,2.0 t6 r-design 4x4 at 5p.,2022,Particular,4x4,used,82000,automatica,bencina,CLP,29000000,,2026-07-07,2026-07-07,1,1,No disponible,+56942291947
